year,subject,question_type,question_number,question,options,answer,analysis,images
2015,操作系统,真题,24,假定下列指令已装入指令寄存器，则执行时不可能导致 CPU 从用户态变为内核态（系统态）的是（ ）。 用户态和内核态,,C,"用户态和内核态A.DIV R0, R1;(R0)/(R1)→R0B.INT n;产生软中断C.NOT R0;寄存器R0的内容取非D.MOV R0, addr;把地址addr的内存数据放入寄存器R0中查看答案与解析收藏正确答案：C考虑到部分指令可能出现异常（导致中断），从而转到内核模式。指令 A 有除零异常的可能，指令 B 为中断指令，指令 D 有缺页异常的可能，指令 C 不会发生异常。",
2015,操作系统,真题,25,下列选项中，会导致进程从执行态变为就绪态的事件是（ ）。 进程状态,,D,进程状态A.执行 P(wait) 操作B.申请内存失败C.启动 I/O 设备D.被高优先级进程抢占查看答案与解析收藏正确答案：D参考状态转化，A、B 和 C 都 因为请求某一资源会进入阻塞态，而 D 只是被剥夺了处理机资源，进入就绪态，一 旦得到处理机即可运行。,
2015,操作系统,真题,26,若系统 S1 采用死锁避免方法，S2 采用死锁检测方法。下列叙述中，正确的是（）。 Ⅰ、S1 会限制用户申请资源的顺序，而 S2 不会 Ⅱ、S1 需要进程运行所需的资源总量信息，而 S2 不需要 Ⅲ、S1 不会给可能导致死锁的进程分配资源，而 S2 会 死锁的处理方法 死锁处理采用三种策略：死锁预防、死锁避免、死锁检测和解除。 死锁预防，采用破坏产生死锁的四个必要条件中的一个或几个，以防止发生死锁。其中之一的“破坏循环等待条件”，一般采用顺序资源分配法，首先给系统的资源编号，规定每个进程必须按编号递增的顺序请求资源，也就是限制了用户申请资源的顺序，故 I 的前半句属于死锁预防的范畴。 银行家算法是最著名的死锁避免算法，其中的最大需求矩阵 MAX 定义了每一个进程对 m 类资源的最大需求量，系统在执行安全性算法中都会检查此次资源试分配后，系统是否处于安全状态，若不安全则将本次的试探分配作废。 在死锁的检测和解除中，在系统为进程分配资源时不采取任何措施，但提供死锁的检测和解除的手段。故 II、III 正确。,,B,死锁的处理方法A.仅Ⅰ、ⅡB.仅Ⅱ、ⅢC.仅Ⅰ、ⅢD.Ⅰ、Ⅱ、Ⅲ查看答案与解析收藏正确答案：B死锁处理采用三种策略：死锁预防、死锁避免、死锁检测和解除。死锁预防，采用破坏产生死锁的四个必要条件中的一个或几个，以防止发生死锁。其中之一的“破坏循环等待条件”，一般采用顺序资源分配法，首先给系统的资源编号，规定每个进程必须按编号递增的顺序请求资源，也就是限制了用户申请资源的顺序，故 I 的前半句属于死锁预防的范畴。银行家算法是最著名的死锁避免算法，其中的最大需求矩阵 MAX 定义了每一个进程对 m 类资源的最大需求量，系统在执行安全性算法中都会检查此次资源试分配后，系统是否处于安全状态，若不安全则将本次的试探分配作废。在死锁的检测和解除中，在系统为进程分配资源时不采取任何措施，但提供死锁的检测和解除的手段。故 II、III 正确。,
2015,操作系统,真题,27,"系统为某进程分配了 4 个页框，该进程已访问的页号序列为 2, 0, 2, 9, 3, 4, 2, 8, 2, 4, 8, 4, 5。若进程要访问的下一页的页号为 7，依据 LRU 算法，应淘汰页的页号是（ ）。 页面置换算法LRU",,A,页面置换算法LRUA.2B.3C.4D.8查看答案与解析收藏正确答案：A参考LRU，对页号序列从后往前计数，直到数到 4（页框数）个不同的数字为止，这个停止的数字就是要淘汰的页号（最近最久未使用的页），题中为页号 2。,
2015,操作系统,真题,28,在系统内存中设置磁盘缓冲区的主要目的是（ ）。,,A,缓冲区A.减少磁盘 I/O 次数B.减少平均寻道时间C.提高磁盘数据可靠性D.实现设备无关性查看答案与解析收藏正确答案：A磁盘和内存的速度差异，决定了可以将内存经常访问的文件调入磁盘缓冲区，从高速缓存中复制的访问比磁盘 I/O 的机械操作要快很多。,
2015,操作系统,真题,29,在文件的索引节点中存放直接索引指针 10 个，一级和二级索引指针各 1 个。磁盘块大小为 1KB，每个索引指针占 4 个字节。若某文件的索引节点已在内存中，则把该文件偏移量（按字节编址）为 1234 和 307400 处所在的磁盘块读入内存，需访问的磁盘块个数分别是（ ）。 文件物理结构 本题考察混合索引： 其中 10 个直接索引指针指向的数据块大小为 10×1KB = 10KB。 每个索引指针占 4B，则每个磁盘块可存放 1KB/4B = 256 个索引指针，一级索引指针指向的数据块大小为 256×1KB = 256KB，二级索引指针指向的数据块大小为 256×256×1KB = 216KB = 64MB。 按字节编址，偏移量为 1234 时，因 1234B < 10KB，则由直接索引指针可得到其所在的磁盘块地址。文件的索引结点已在内存中，则地址可直接得到，故仅需 1 次访盘即可。 偏移量为 307400 时，因 10KB+256KB < 307400B < 64MB，可知该偏移量的内容在二级索引指针所指向的某个磁盘块中，索引结点已在内存中，故先访盘 2 次得到文件所在的磁盘块地址，再访盘 1 次即可读出内容，故共需 3 次访盘。,,B,文件物理结构A.1、2B.1、3C.2、3D.2、4查看答案与解析收藏正确答案：B本题考察混合索引：其中 10 个直接索引指针指向的数据块大小为 10×1KB = 10KB。每个索引指针占 4B，则每个磁盘块可存放 1KB/4B = 256 个索引指针，一级索引指针指向的数据块大小为 256×1KB = 256KB，二级索引指针指向的数据块大小为 256×256×1KB = 216KB = 64MB。按字节编址，偏移量为 1234 时，因 1234B < 10KB，则由直接索引指针可得到其所在的磁盘块地址。文件的索引结点已在内存中，则地址可直接得到，故仅需 1 次访盘即可。偏移量为 307400 时，因 10KB+256KB < 307400B < 64MB，可知该偏移量的内容在二级索引指针所指向的某个磁盘块中，索引结点已在内存中，故先访盘 2 次得到文件所在的磁盘块地址，再访盘 1 次即可读出内容，故共需 3 次访盘。,
2015,操作系统,真题,30,在请求分页系统中，页面分配策略与页面置换策略不能组合使用的是（ ）。 页框分配和置换策略,,C,页框分配和置换策略A.可变分配，全局置换B.可变分配，局部置换C.固定分配，全局置换D.固定分配，局部置换查看答案与解析收藏正确答案：C本题考察内存置换策略：对各进程进行固定分配时页面数不变，不可能出现全局置换。而 A、B、D 是现代操作系统中常见的 3 种策略。,
2015,操作系统,真题,31,文件系统用位图法表示磁盘空间的分配情况，位图存于磁盘的 32～127 号块中，每个盘块占 1024 个字节，盘块和块内字节均从 0 开始编号。假设要释放的盘块号为 409612，则位图中要修改的位所在的盘块号和块内字节序号分别是（ ）。,,C,位图法A.81、1B.81、2C.82、1D.82、2查看答案与解析收藏正确答案：C盘块号＝起始块号 + ⌊盘块号/(1024x8)」= 32 + ⌊409612/(1024x8)」= 32 + 50 = 82，这里问的是块内字节号而不是位号，因此还需要除以 8（1 字节=8 位），块内字节号= ⌊（盘块号%(1024x8))/8」= 1。,
2015,操作系统,真题,32,某硬盘有 200 个磁道（最外侧磁道号为 0），磁道访问请求序列为：130，42，180，15，199，当前磁头位于第 58 号磁道并从外侧向内侧移动。按照 SCAN 调度方法处理完上述请求后，磁头移过的磁道数是（ ）。 磁盘调度算法,,C,"磁盘调度算法A.208B.287C.325D.382查看答案与解析收藏正确答案：CSCAN算法就是电梯调度算法。顾名思义，如果开始时磁头向外移动就一直要到最外侧，然后再返回向内侧移动，就像电梯若往下则一直要下到最底层需求才会再上升一样。当期磁头位于 58 号并从外侧向内侧移动，先依次访问 130 和 199, 然后再返回向外侧移动，依次访问 42 和 15, 故磁头移过的磁道数是：(199-58)+(199-15) = 325。",
2015,计算机网络,真题,33,通过 POP3 协议接收邮件时，使用的传输层服务类型是（ ）。 电子邮件,,D,电子邮件A.无连接不可靠的数据传输服务B.无连接可靠的数据传输服务C.有连接不可靠的数据传输服务D.有连接可靠的数据传输服务查看答案与解析收藏正确答案：DPOP3建立在 TCP 连接上，使用的是有连接可靠的数据传输服务。,
2015,计算机网络,真题,34,使用两种编码方案对比特流 01100111 进行编码的结果如下图所示，编码 1 和编码 2 分别是（ ）。 编码1编码2比特流01100111 编码1编码2比特流01100111 编码方法,,A,编码方法A.NRZ 和曼彻斯特编码B.NRZ 和差分曼彻斯特编码C.NRZI 和曼彻斯特编码D.NRZI 和差分曼彻斯特编码查看答案与解析收藏正确答案：ANRZ是最简单的串行编码技术，用两个电压来代表两个二进制数，如高电平表示 1，低电平表示 0，题中编码 1 符合。NRZI 则是用电平的一次翻转来表示 1，与前一个 NRZI 电平相同的电平表示 0。曼彻斯特编码将一个码元分成两个相等的间隔，前一个间隔为低电平后一个间隔为高电平表示 1；0 的表示正好相反，题中编码 2 符合。,
2015,计算机网络,真题,35,"主机甲通过 128 kbps 卫星链路，采用滑动窗口协议向主机乙发送数据，链路单向传播延迟为 250 ms，帧长为 1000 字节。不考虑确认帧的开销，为使链路利用率不小于 80％，帧序号的比特数至少是（ ）。 信道利用率 不考虑确认帧的开销，一个帧发送完后经过一个单程传播时延到达接收方，再经过一个单程传播时延发送方收到应答，从而继续发送。要使得传输效率最大化，就是不用等确认也可以连续发送多个帧。设连续发送 n 个帧，一个帧的发送时延为 1000B/128kbps= 62.5ms。对于采用滑动窗口协议的流水线机制，我们有如下公式：链路利用率= (n×发送时延)/(RTT+ 发送时延)。 依题意，有 (n×62.5ms)/(62.5ms+250msx2)≥80%, 得 n≥7.2, 帧序号的比特数 K 需要满足2k≥n+1。从而，帧序号的比特数至少为 4。",,B,"信道利用率A.3B.4C.7D.8查看答案与解析收藏正确答案：B不考虑确认帧的开销，一个帧发送完后经过一个单程传播时延到达接收方，再经过一个单程传播时延发送方收到应答，从而继续发送。要使得传输效率最大化，就是不用等确认也可以连续发送多个帧。设连续发送 n 个帧，一个帧的发送时延为 1000B/128kbps= 62.5ms。对于采用滑动窗口协议的流水线机制，我们有如下公式：链路利用率= (n×发送时延)/(RTT+ 发送时延)。依题意，有 (n×62.5ms)/(62.5ms+250msx2)≥80%, 得 n≥7.2, 帧序号的比特数 K 需要满足2k≥n+1。从而，帧序号的比特数至少为 4。",
2015,计算机网络,真题,36,下列关于 CSMA/CD 协议的叙述中，错误的是（ ）。 CSMA/CD,,B,CSMA/CDA.边发送数据帧，边检测是否发生冲突B.适用于无线网络，以实现无线链路共享C.需要根据网络跨距和数据传输速率限定最小帧长D.当信号传播延迟趋近 0 时，信道利用率趋近 100％查看答案与解析收藏正确答案：BCCSM/CD 适用于有线网络，而 CSMA/CA 则 广泛应用于无线局域网。其他选项关于 CSMA/CD 的描述都是正确的。,
2015,计算机网络,真题,37,下列关于交换机的叙述中，正确的是（ ）。,,A,交换机A.以太网交换机本质上是一种多端口网桥B.通过交换机互连的一组工作站构成一个冲突域C.交换机每个端口所连网络构成一个独立的广播域D.以太网交换机可实现采用不同网络层协议的网络互联查看答案与解析收藏正确答案：A从本质上说，交换机就是一个多端口的网桥（A 正确），工作在数据链路层（因此不能实现不同网络层协议的网络互联，D 错误），交换机能经济地将网络分成小的冲突域（B 错误）。广播域属于网络层概念，只有网络层设备（如路由器）才能分割广播域（C 错误）。,
2015,计算机网络,真题,38,某路由器的路由表如下表所示： 若路由器收到一个目的地址为 169.96.40.5 的 IP 分组，则转发该 IP 分组的接口是（ ）。 路由器最长前缀匹配,,C,路由器最长前缀匹配A.S1B.S2C.S3D.S4查看答案与解析收藏正确答案：C根据最长前缀匹配，169.96.40.5 与 169.96.40.0 前 27 位匹配最长，故选 C。选项 D 为默认路由，只有当前面的所有目的网络都不能和分组的目的 IP 地址匹配时才使用。,
2015,计算机网络,真题,39,主机甲和主机乙新建一个 TCP 连接，甲的拥塞控制初始阈值为 32 KB，甲向乙始终以 MSS = 1KB 大小的段发送数据，并一直有数据发送；乙为该连接分配 16 KB 接收缓存，并对每个数据段进行确认，忽略段传输延迟。若乙收到的数据全部存入缓存，不被取走，则甲从连接建立成功时刻起，未发生超时的情况下，经过 4 个 RTT 后，甲的发送窗口是（ ）。 TCP拥塞控制,,A,TCP拥塞控制A.1 KBB.8 KBC.16 KBD.32 KB查看答案与解析收藏正确答案：A发送窗口的上限值 = min{接收窗口，拥塞窗口}。4 个 RTT 后，乙收到的数据全部存入缓存，不被取走，接收窗口只剩下 1KB（16-1-2-4-8=1）缓存，使得甲的发送窗口为 1KB。,
